Env,    Account    ,    EKS Cluster Name,    Namespace    ,    Pod    ,    FunctionalDomain    ,    ServiceGroup    ,    ServiceName    ,    ServiceInstance    ,    Mesh @ Label     ,    Mesh @ Annotation    ,    Is SFProxy NS?    ,    Is mesh-control-plane NS?    ,    Using Mesh?
"aag-stage1","SS_C1_SDB","sdb-restore","sdb","sdbarchivalworker-0","core1","sdb","sdbarchivalworker","sdbarchivalworker-restore","null","null",false,false,false
"aag-stage1","SS_C1_SDB","sdb-restore","sdb","sdbarchivalworker-1","core1","sdb","sdbarchivalworker","sdbarchivalworker-restore","null","null",false,false,false
"aag-stage1","SS_C1_SDB","sdb-restore","sdb","sdbarchivalworker-2","core1","sdb","sdbarchivalworker","sdbarchivalworker-restore","null","null",false,false,false
"aag-stage1","SS_C1_SDB","sdb-restore","sdb","sdbarchivalworker-3","core1","sdb","sdbarchivalworker","sdbarchivalworker-restore","null","null",false,false,false
"aag-stage1","SS_C1_SDB","sdb-restore","sdb","sdbarchivalworker-4","core1","sdb","sdbarchivalworker","sdbarchivalworker-restore","null","null",false,false,false
"aag-stage1","SS_C1_SDB","sdb-restore","sdb","sdbzk-0","core1","sdb","sdbzk",,"null","null",false,false,false
"aag-stage1","SS_C1_SDB","sdb-restore","sdb","sdbzk-1","core1","sdb","sdbzk",,"null","null",false,false,false
"aag-stage1","SS_C1_SDB","sdb-restore","sdb","sdbzk-2","core1","sdb","sdbzk",,"null","null",false,false,false
"aag-stage1","SS_C1_SDB","sdb-restore","sdb","sdbzk-3","core1","sdb","sdbzk",,"null","null",false,false,false
"aag-stage1","SS_C1_SDB","sdb-restore","sdb","sdbzk-4","core1","sdb","sdbzk",,"null","null",false,false,false
"aag-stage1","SS_C1_SDB","sdb-restore","sdb","sts-upgrader-5cc4fb985-nv9l8","core1","sdb","sdbzk",,"null","null",false,false,false
"aag-stage1","SS_C1_SDB","sdb-restore","sdb","uniscaler-64dc987994-cbgxg","core1","sdb","sdbstore","sdbstore-restore","null","null",false,false,false
"aag-stage1","SS_C1_SDB","sdb-restore","stride-eks-components","metadata-concealer-2cssf","core1","stride","metadata-concealer","metadata-concealer1","null","null",false,false,false
"aag-stage1","SS_C1_SDB","sdb-restore","stampy-webhook","stampy-webhook-synthetic-test-runner-6fcd8f4c85-29tgx","core1","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_C1_SDB","sdb-restore","stampy-webhook","stampy-webhook-synthetic-test-target-6c5c78b7bb-vkfk2","core1","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_C1_SDB","sdb-restore","stampy-webhook","zstampy-webhook-webhook-deployment-6d8448b775-br8nj","core1","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_C1_SDB","sdb-restore","opa","opa-55957cf958-c5r2w","core1","sdb","sdbzk","sdbzk-core1-restore","null","null",false,false,false
"aag-stage1","SS_C1_SDB","sdb-restore","madkub-webhook","madkub-injector-webhook-deployment-69d9fc9dd9-plvbn","core1","pki","madkub-injection-webhook",,"null","null",false,false,false
"aag-stage1","SS_C1_SDB","sdb-restore","dva-system","kube-state-metrics-0","core1","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_C1_SDB","sdb-restore","dva-system","kube-state-metrics-1","core1","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_C1_SDB","sdb-restore","dva-system","kube-state-metrics-2","core1","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_C1_SDB","sdb-restore","dva-system","collectd-2h6fg","core1","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_C1_SDB","sdb-restore","dva-system","metrics-server-6845466b6f-lfwmt","core1","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_C1_SDB","sdb-restore","dva-system","sfdc-cluster-logging-ds-55gf8","core1","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_C1_SDB","sdb-restore","dva-system","sfdc-cluster-metrics-deploy-7bb58c669b-rt7w9","core1","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_C1_SDB","sdb-restore","dva-system","sfdc-cluster-metrics-ds-5mscw","core1","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_C1_SDB","sdb-restore","collection-webhook","collection-injector-webhook-deployment-54c8f4949d-78srd","core1","collection","collectioninjector","collectioninjector1","null","null",false,false,false
"aag-stage1","SS_PC_AJA","k8s","sfdc-system","kube-node-recycler-fcb5575c6-lg5pb","pcs","sam","clustermanagement","clustermanagement1","null","null",false,false,false
"aag-stage1","SS_PC_AJA","k8s","madkub-injector-watchdog","madkub-injector-watchdog-87ffcc9d-lztqt","pcs","pki","madkub-watchdog",,"null","null",false,false,false
"aag-stage1","SS_PC_AJA","k8s","kube-system","aws-load-balancer-controller-6cc94bb78b-hztmc","pcs","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_PC_AJA","k8s","kube-system","aws-node-2cxmd","pcs","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_PC_AJA","k8s","kube-system","cluster-autoscaler-5cd9fdcdfd-7stbj","pcs","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_PC_AJA","k8s","kube-system","coredns-7f565ccf4f-5kgsh","pcs","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_PC_AJA","k8s","kube-system","ebs-csi-controller-54d5dd84f6-dg94j","pcs","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_PC_AJA","k8s","kube-system","ebs-csi-node-7hrfm","pcs","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_PC_AJA","k8s","kube-system","kube-proxy-4r755","pcs","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_PC_AJA","k8s","kube-system","snapshot-controller-5d7c59c765-ghn7l","pcs","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_PC_AJA","k8s","kube-system","snapshot-validation-5c774c959c-2h8v4","pcs","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_PC_AJA","k8s","ajnalocal1","kafka-0","pcs","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_PC_AJA","k8s","ajnalocal1","kafka-1","pcs","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_PC_AJA","k8s","ajnalocal1","kafka-2","pcs","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_PC_AJA","k8s","ajnalocal1","kafka-3","pcs","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_PC_AJA","k8s","ajnalocal1","kafka-4","pcs","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_PC_AJA","k8s","ajnalocal1","kafka-5","pcs","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_PC_AJA","k8s","ajnalocal1","zk-0","pcs","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_PC_AJA","k8s","ajnalocal1","zk-1","pcs","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_PC_AJA","k8s","ajnalocal1","zk-2","pcs","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_PC_AJA","k8s","ajnalocal1","ajna-cruisecontrol-7cc4f4b88f-bc49j","pcs","ajna","ajnaloadmgr","ajnaloadmgr1","null","null",false,false,false
"aag-stage1","SS_PC_AJA","k8s","ajnalocal1","ajna-kafkamonitor-66b6595f7-tbtc8","pcs","ajna","ajnakmf","ajnakmf1","null","null",false,false,false
"aag-stage1","SS_PC_AJA","k8s","ajnalocal1","kafka-autoscaler-559b68f8c6-gm7ft","pcs","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_PC_AJA","k8s","stride-eks-components","metadata-concealer-65zk5","pcs","stride","metadata-concealer","metadata-concealer1","null","null",false,false,false
"aag-stage1","SS_PC_AJA","k8s","stampy-webhook","stampy-webhook-synthetic-test-runner-84c4b5dc6-gpkp6","pcs","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_PC_AJA","k8s","stampy-webhook","stampy-webhook-synthetic-test-target-84d484ccc-zbfmj","pcs","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_PC_AJA","k8s","stampy-webhook","zstampy-webhook-webhook-deployment-669557b856-4wt8b","pcs","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_PC_AJA","k8s","opa","opa-7b75496b75-gkhcm","pcs","ajna","ajnakafka","ajnakafka1","null","null",false,false,false
"aag-stage1","SS_PC_AJA","k8s","madkub-webhook","madkub-injector-webhook-deployment-c9578bbf5-8szvr","pcs","pki","madkub-injection-webhook",,"null","null",false,false,false
"aag-stage1","SS_PC_AJA","k8s","dva-system","kube-state-metrics-0","pcs","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_PC_AJA","k8s","dva-system","collectd-2p9vl","pcs","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_PC_AJA","k8s","dva-system","metrics-server-7458d8b569-q5s8d","pcs","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_PC_AJA","k8s","dva-system","sfdc-cluster-logging-ds-2szxn","pcs","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_PC_AJA","k8s","dva-system","sfdc-cluster-metrics-deploy-854c46c859-n72qx","pcs","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_PC_AJA","k8s","dva-system","sfdc-cluster-metrics-ds-45wpv","pcs","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_PC_AJA","k8s","collection-webhook","collection-injector-webhook-deployment-6c7b9fc5b8-49pcv","pcs","collection","collectioninjector","collectioninjector1","null","null",false,false,false
"aag-stage1","SS_AL_FIT","fit1","sfdc-system","kube-node-recycler-6775976875-8b8dj","airlock","sam","clustermanagement","clustermanagement1","null","null",false,false,false
"aag-stage1","SS_AL_FIT","fit1","madkub-injector-watchdog","madkub-injector-watchdog-86f6d7f646-b5tgq","airlock","pki","madkub-watchdog",,"null","null",false,false,false
"aag-stage1","SS_AL_FIT","fit1","kube-system","aws-load-balancer-controller-866b488d94-lk9r5","airlock","fit","fit-controller-service","fit-controller-service1","null","null",false,false,false
"aag-stage1","SS_AL_FIT","fit1","kube-system","cluster-autoscaler-799977d8cc-52zg2","airlock","fit","fit-controller-service","fit-controller-service1","null","null",false,false,false
"aag-stage1","SS_AL_FIT","fit1","stride-eks-components","metadata-concealer-dcmrj","airlock","stride","metadata-concealer","metadata-concealer1","null","null",false,false,false
"aag-stage1","SS_AL_FIT","fit1","stampy-webhook","stampy-webhook-synthetic-test-runner-5cdffbcf85-tc4bp","airlock","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_AL_FIT","fit1","stampy-webhook","stampy-webhook-synthetic-test-target-5799fd8dc8-25vpr","airlock","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_AL_FIT","fit1","stampy-webhook","zstampy-webhook-webhook-deployment-59bd5d9bb8-72h4c","airlock","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_AL_FIT","fit1","fit","airlheks-fit-tests-7fd558b665-zv8xj","airlock","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_AL_FIT","fit1","fit","cloudbastion-fit-tests-6f65ccf889-vjm4h","airlock","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_AL_FIT","fit1","fit","dns-fit-tests-78b5db568f-ktfzn","airlock","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_AL_FIT","fit1","fit","fit-controller-685f87ff5b-ljm8k","airlock","fit","fit-controller-service","fit-controller-service1","null","null",false,false,false
"aag-stage1","SS_AL_FIT","fit1","fit","fit-controller-service-fit-tests-f8f79897c-spwqc","airlock","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_AL_FIT","fit1","fit","fit-results-publisher-fit-tests-7986c76f95-kj7sx","airlock","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_AL_FIT","fit1","fit","fit-test-twister-57b9f78554-4hvnk","airlock","fit","fit-test-twister",,"null","null",false,false,false
"aag-stage1","SS_AL_FIT","fit1","fit","fit-test-twister-fit-tests-57fb979d69-rq7b4","airlock","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_AL_FIT","fit1","fit","fit-validation-tests-56ccc9b476-z94c7","airlock","fit","integration-test-service","fit-test-twister1","null","false",false,false,false
"aag-stage1","SS_AL_FIT","fit1","fit","publicproxy-fit-tests-6d7df65d75-njd9m","airlock","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_AL_FIT","fit1","fit","soter-connectivity-fit-tests-7fd74df6f9-tgj2p","airlock","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_AL_FIT","fit1","opa","opa-56f5d85487-8whdg","airlock","fit","fit-controller-service","fit-controller-service1","null","null",false,false,false
"aag-stage1","SS_AL_FIT","fit1","madkub-webhook","madkub-injector-webhook-deployment-8bf5767cb-ncg7p","airlock","pki","madkub-injection-webhook",,"null","null",false,false,false
"aag-stage1","SS_AL_FIT","fit1","dva-system","kube-state-metrics-0","airlock","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_AL_FIT","fit1","dva-system","kube-state-metrics-1","airlock","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_AL_FIT","fit1","dva-system","kube-state-metrics-2","airlock","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_AL_FIT","fit1","dva-system","collectd-958h9","airlock","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_AL_FIT","fit1","dva-system","metrics-server-75486bdff9-bm4cq","airlock","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_AL_FIT","fit1","dva-system","sfdc-cluster-logging-ds-bx6fn","airlock","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_AL_FIT","fit1","dva-system","sfdc-cluster-metrics-deploy-58f8dc46fb-hrntt","airlock","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_AL_FIT","fit1","dva-system","sfdc-cluster-metrics-ds-6c88q","airlock","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_AL_FIT","fit1","collection-webhook","collection-injector-webhook-deployment-67756dc548-k9d6v","airlock","collection","collectioninjector","collectioninjector1","null","null",false,false,false
"aag-stage1","SS_FD_FIT","fit1","sfdc-system","kube-node-recycler-56db6576dc-drsv4","foundation","sam","clustermanagement","clustermanagement1","null","null",false,false,false
"aag-stage1","SS_FD_FIT","fit1","madkub-injector-watchdog","madkub-injector-watchdog-7b9ff77f78-hsm5q","foundation","pki","madkub-watchdog",,"null","null",false,false,false
"aag-stage1","SS_FD_FIT","fit1","kube-system","aws-load-balancer-controller-7d56f848c9-2zxpf","foundation","fit","fit-controller-service","fit-controller-service1","null","null",false,false,false
"aag-stage1","SS_FD_FIT","fit1","kube-system","cluster-autoscaler-6dfc854f65-q7nqm","foundation","fit","fit-controller-service","fit-controller-service1","null","null",false,false,false
"aag-stage1","SS_FD_FIT","fit1","stride-eks-components","metadata-concealer-2pxgj","foundation","stride","metadata-concealer","metadata-concealer1","null","null",false,false,false
"aag-stage1","SS_FD_FIT","fit1","stampy-webhook","stampy-webhook-synthetic-test-runner-7dc5cd45fc-vh7n4","foundation","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_FD_FIT","fit1","stampy-webhook","stampy-webhook-synthetic-test-target-55c6588694-7nk6z","foundation","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_FD_FIT","fit1","stampy-webhook","zstampy-webhook-webhook-deployment-765b4c9c56-85tnb","foundation","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_FD_FIT","fit1","fit","ajnaendpoint-fit-tests-77b56469dc-knbft","foundation","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_FD_FIT","fit1","fit","ajnalionsgate-fit-tests-6c8dd4b559-ddq9h","foundation","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_FD_FIT","fit1","fit","ajnamirus-fit-tests-6bf5984575-h2v8f","foundation","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_FD_FIT","fit1","fit","argo-rollout-fit-tests-66cf5bf9c9-z65qq","foundation","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_FD_FIT","fit1","fit","c4ssh-fit-tests-6d4d59759f-v2sr4","foundation","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_FD_FIT","fit1","fit","certificateservices-fit-tests-68959ffc89-ps8q9","foundation","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_FD_FIT","fit1","fit","changecourier-high-fit-tests-74697bcdf8-frxgj","foundation","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_FD_FIT","fit1","fit","cloudbastion-fit-tests-6b77964c57-86t25","foundation","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
