servicename,bom_prod_adoption,bom_nonprod_adoption,bom_prod_adoption_percent,bom_nonprod_adoption_percent,bom_prod_fkp,bom_prod_total,bom_nonprod_fkp,bom_nonprod_total
edc-shared,0.0% (0/37),0.0% (0/5),0.0,0.0,0,37,0,5
edge-security-manager-db-restricted-infra,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
edhextractor,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
edm-db,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
egpt-content-moderation-fedx,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
einstein-azure-openai,100.0% (24/24),85.7% (6/7),100.0,85.71428571428571,24,24,6,7
einstein-gcp-vertex-ai,100.0% (21/21),100.0% (4/4),100.0,100.0,21,21,4,4
einstein-luminary,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
einstein-sagemaker-ids,100.0% (24/24),100.0% (6/6),100.0,100.0,24,24,6,6
ek-harmonization,0.0% (0/0),100.0% (2/2),0.0,100.0,0,0,2,2
ek-rendering-service,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
eks-queries,0.0% (0/0),0.0% (0/2),0.0,0.0,0,0,0,2
eks-upgrade-fit-tests,0.0% (0/0),100.0% (2/2),0.0,100.0,0,0,2,2
elasticache-redis-addon,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
email-proxy,0.0% (0/0),100.0% (2/2),0.0,100.0,0,0,2,2
embed-search,0.0% (0/0),100.0% (3/3),0.0,100.0,0,0,3,3
enrichment-service,0.0% (0/0),100.0% (2/2),0.0,100.0,0,0,2,2
estates-bots-dev,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
exchange-api-metadata-service-c,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
exchange-catalog-infra,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
exchange-experiences-infra,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
exp-instant-analytics,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
expansion-infra,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
experience-cloudfront-cdn,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
external-data-service,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
extraguard,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
fack-sync,0.0% (0/0),100.0% (2/2),0.0,100.0,0,0,2,2
fack-sync-service,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
fake-service-hawking-apps,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-bar-api,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-buildpack,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-carsautomation,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-cc-sfg-pchaudhary,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-cli-team,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-codelab-ddavtian,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-codelab1-jschuhmann,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-codelab1-pnaghizadeh,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-common-storage,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-config,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-cortex,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-destroy-1,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-destroy-2,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-destroy-3,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-ecom-poc-1,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-fedx-javascript-codelab-1,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-fedx-non-standard,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-fedx-python-codelab1,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-lakera-test,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-management-app,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-management-resource,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-micro-service-for-poc,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-onsite-codelab-java-100,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-onsite-codelab-java-12,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-onsite-codelab-java-13,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-onsite-codelab-java-23,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-onsite-codelab-java-24,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-onsite-codelab-java-32,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-onsite-codelab-java-36,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-onsite-codelab-java-37,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-onsite-codelab-java-43,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-onsite-codelab-java-48,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-onsite-codelab-java-75,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-onsite-codelab-java-79,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-onsite-codelab-java-86,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-onsite-codelab-java-87,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-playground-go-1,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-playground-go-2,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-playground-java-1,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-playground-java-2,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-playground-python-1,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-playground-python-2,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-playground-summercamp-go-1,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-playground-summercamp-go-2,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-playground-summercamp-go-941,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-playground-summercamp-java-915,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-playground-summercamp-python-7,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-pmd,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-pyapp,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-rds-example-dbclient,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-sampleapp-java,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-go-1052,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-go-202,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-go-22,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-go-241,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-go-3529,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-go-3636,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-go-3739,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-go-3977,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-go-424,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-go-4870,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-go-516,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-go-555,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-go-557,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-go-5633,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-go-597,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-go-602,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-go-665,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-go-6976,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-go-7106,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-go-7363,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-go-738,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-go-7780,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-go-786,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-go-8087,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-go-825,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-go-840,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-go-858,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-go-895,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-go-926,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-java-1077,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-java-115,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-java-137,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-java-172,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-java-219,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-java-2434,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-java-25,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-java-2602,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-java-295,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-java-3025,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-java-337,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-java-340,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-java-3601,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-java-363,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-java-381,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-java-3868,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-java-4,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-java-420,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-java-4254,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-java-5216,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-java-6407,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-java-644,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-java-6605,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-java-6743,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-java-699,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-java-6992,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-java-7098,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-java-7126,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-java-7257,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-java-727,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-java-751,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-java-8111,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-java-8696,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-java-8750,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-java-8762,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-java-8785,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-java-897,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-java-9232,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-java-9360,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-java-9733,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-java-9966,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-python-187,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-python-193,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-python-224,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-python-239,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-python-284,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-python-348,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-python-410,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-python-4117,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-python-422,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-python-427,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-python-450,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-python-4886,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-python-5421,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-python-5640,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-python-5910,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-python-6392,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-python-66,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-python-67,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-python-7004,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-python-705,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-python-7469,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-python-7666,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-python-7694,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-python-7880,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-python-7952,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-python-8962,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-python-91,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-python-933,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-summercamp-python-978,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
falcon-unified-docs-poc,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
fawkes-mqui,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
fawkes-storage,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
fbot-test-service-x,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
fbot-test-service-y,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
fbot-test-service-z,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
fcldm,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
fdx-infra,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
fedex-acdp,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
fedx-1,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
fedx-abhishek-demo,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
fedx-aurora-migration,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
fedx-branch-demo,0.0% (0/0),0.0% (0/1),0.0,0.0,0,0,0,1
fedx-cag-python,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
fedx-cp-infra,100.0% (2/2),100.0% (2/2),100.0,100.0,2,2,2,2
fedx-dx-llama,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
fedx-dx-py-hockey,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
fedx-dx-pyllama,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
fedx-java-test,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
fedx-onboard-doc,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
fedx-onboarding-test3,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
fedx-python-app,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
fedx-sample-test,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
fedx-sandbox-1,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
fedx-sc-demoservice-2,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
fedx-service-onboarding-doc-test,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
fedx-smoketest-canary,0.0% (0/0),53.3% (8/15),0.0,53.333333333333336,0,0,8,15
fedx-smoketest-monorepo-service,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
fedx-smoketest-production,0.0% (0/0),40.0% (2/5),0.0,40.0,0,0,2,5
fedx-stage-e2e,0.0% (0/0),100.0% (2/2),0.0,100.0,0,0,2,2
fedx-staging-test-app-8,0.0% (0/0),0.0% (0/1),0.0,0.0,0,0,0,1
fedx-test-02,0.0% (0/0),100.0% (2/2),0.0,100.0,0,0,2,2
fedx-test-craigf,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
fedx-test-dbyron,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
fedx-test-s2,0.0% (0/0),0.0% (0/1),0.0,0.0,0,0,0,1
fedx-test-service-a,0.0% (0/0),100.0% (2/2),0.0,100.0,0,0,2,2
fedx-test-service-akumar,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
fedx-test-v2,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
fedx-webserver,0.0% (0/0),100.0% (2/2),0.0,100.0,0,0,2,2
fedxexecise,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
fedxsample,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
fire-orchestration-store-vmf-in-amg,0.0% (0/0),100.0% (4/4),0.0,100.0,0,0,4,4
firefly-crawler,0.0% (0/1),0.0% (0/1),0.0,0.0,0,1,0,1
firefly-istio-ingress-gateway,0.0% (0/1),0.0% (0/1),0.0,0.0,0,1,0,1
fit-controller-servicer,0.0% (0/29),0.0% (0/6),0.0,0.0,0,29,0,6
fit-dx-vivian-java,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
fit-master-service,0.0% (0/0),33.3% (1/3),0.0,33.33333333333333,0,0,1,3
fit-mesh,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
fit-operationsr,0.0% (0/29),0.0% (0/6),0.0,0.0,0,29,0,6
fit-test-twisterr,0.0% (0/29),0.0% (0/6),0.0,0.0,0,29,0,6
fit-validatorr,0.0% (0/29),0.0% (0/6),0.0,0.0,0,29,0,6
flow-gen,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
flowsnake-celeborn,0.0% (0/0),66.7% (2/3),0.0,66.66666666666666,0,0,2,3
flowsnake-sample-user,0.0% (0/0),66.7% (2/3),0.0,66.66666666666666,0,0,2,3
flowsnake-yunikorn,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
fmrds,100.0% (2/2),100.0% (3/3),100.0,100.0,2,2,3,3
fmt-team-fedx,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
foundational-ai-components-fedx,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
fpsx-admin-ui,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
fpsx-gateway,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
fpsx-loadgen,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
fpsx-orchestrator,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
freds-falcon-playground,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
fs-analytics-watch,0.0% (0/0),0.0% (0/3),0.0,0.0,0,0,0,3
fs-apiq,0.0% (0/0),100.0% (2/2),0.0,100.0,0,0,2,2
fs-cdp-transform-engine,100.0% (43/43),100.0% (7/7),100.0,100.0,43,43,7,7
fs-cspm-etl,0.0% (0/0),100.0% (2/2),0.0,100.0,0,0,2,2
fs-delphi,0.0% (0/1),50.0% (1/2),0.0,50.0,0,1,1,2
fs-edc-model-builder,100.0% (37/37),100.0% (5/5),100.0,100.0,37,37,5,5
fs-edge,0.0% (0/1),0.0% (0/1),0.0,0.0,0,1,0,1
fs-einstein,0.0% (0/23),0.0% (0/6),0.0,0.0,0,23,0,6
fs-gusto,0.0% (0/25),40.0% (2/5),0.0,40.0,0,25,2,5
fs-metalytics,0.0% (0/25),40.0% (2/5),0.0,40.0,0,25,2,5
fs-tentacle,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
fsa-cell-deployment,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
fsa-test-image,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
fun-infra,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
funnelorchestra,0.0% (0/0),0.0% (0/12),0.0,0.0,0,0,0,12
fuse,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
fwe-maestro,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
fwe-o2-ec2-debug,0.0% (0/0),100.0% (3/3),0.0,100.0,0,0,3,3
fwe-o2-level2,0.0% (0/0),100.0% (3/3),0.0,100.0,0,0,3,3
g11n-translate,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
gackcasepredictor,0.0% (0/0),100.0% (2/2),0.0,100.0,0,0,2,2
gater,100.0% (30/30),100.0% (8/8),100.0,100.0,30,30,8,8
gater-public,100.0% (5/5),100.0% (3/3),100.0,100.0,5,5,3,3
gcch-azure,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
gdc-slack,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
gde-s3-object-deleter,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
gia-2-retention-test,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
gidf-test-service,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
gingham-slack-app,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
gmc-sor-service,0.0% (0/0),0.0% (0/1),0.0,0.0,0,0,0,1
gmpcmdgw,0.0% (0/0),0.0% (0/1),0.0,0.0,0,0,0,1
gmpinfra,0.0% (0/0),0.0% (0/1),0.0,0.0,0,0,0,1
gmpjitui,0.0% (0/0),0.0% (0/1),0.0,0.0,0,0,0,1
go-aayushkhator,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
go-agarwal-deepak,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
go-ahallur,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
go-alee1,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
go-alexlin,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
go-alirio-riveracuervo,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
go-ammar-fakih,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
go-amoljha,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
go-anemtur,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
go-anjani-k,0.0% (0/0),100.0% (2/2),0.0,100.0,0,0,2,2
go-anvesh-patlolla,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
go-apalazkou,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
go-arajput,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
go-asabater,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
go-b-caldwell,0.0% (0/0),100.0% (2/2),0.0,100.0,0,0,2,2
go-b-caldwell-2,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
go-baihao-wang,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
go-bhays,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
go-brandyn-bennett,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
go-cgosalia,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
go-chorankates,0.0% (0/0),100.0% (2/2),0.0,100.0,0,0,2,2
go-chudgins,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
go-dana-thomas,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
go-davidtucker,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
go-dbadola,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
go-ddorin,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
go-ddorinfedxlab2,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
go-dmosimann,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
go-dmuppiri,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
go-dpachiappan,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
go-dzheng,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
